CO,POLICYNO,RECTYP,ACTYR,ACTMO,DEPEFFYR,DEPEFFMO,DEPEFFDAY,DEPLDGYR,DEPLDGMO,DEPLDGDAY,DEPAMOUNT,PREMIND
GALIC,2476884,24,2018,6,2018,6,6,2018,6,6,29.41,P
GALIC,2476896,24,2018,6,2018,6,5,2018,6,5,100,P
GALIC,2476937,24,2018,6,2018,6,4,2018,6,4,47.5,P
GALIC,2476938,24,2018,6,2018,6,4,2018,6,4,47.5,P
GALIC,2476952,24,2018,6,2018,6,11,2018,6,11,200,P
GALIC,2476961,24,2018,6,2018,6,4,2018,6,4,200,P
GALIC,2476982,24,2018,6,2018,6,5,2018,6,5,175,P
GALIC,2477001,24,2018,6,2018,6,28,2018,6,28,47,P
GALIC,2477001,24,2018,6,2018,6,15,2018,6,15,47,P
GALIC,2477001,24,2018,6,2018,6,1,2018,6,1,47,P
GALIC,2477002,24,2018,6,2018,6,15,2018,6,18,25,P
GALIC,2477002,24,2018,6,2018,6,1,2018,6,1,25,P
GALIC,2477038,24,2018,6,2018,6,18,2018,6,18,300,P
GALIC,2477038,24,2018,6,2018,6,4,2018,6,4,300,P
GALIC,2477049,24,2018,6,2018,6,20,2018,6,20,25,P
GALIC,2477049,24,2018,6,2018,6,7,2018,6,7,25,P
GALIC,2477051,24,2018,6,2018,6,26,2018,6,26,25,P
GALIC,2477051,24,2018,6,2018,6,19,2018,6,19,25,P
GALIC,2477051,24,2018,6,2018,6,13,2018,6,13,25,P
GALIC,2477051,24,2018,6,2018,6,5,2018,6,5,25,P
GALIC,2477053,24,2018,6,2018,6,26,2018,6,26,50,P
GALIC,2477053,24,2018,6,2018,6,12,2018,6,12,50,P
GALIC,2477056,24,2018,6,2018,6,26,2018,6,26,200,P
GALIC,2477056,24,2018,6,2018,6,12,2018,6,12,200,P
GALIC,2477057,24,2018,6,2018,6,27,2018,6,27,25,P
GALIC,2477057,24,2018,6,2018,6,5,2018,6,5,25,P
GALIC,2477088,24,2018,6,2018,6,18,2018,6,18,45,P
GALIC,2477088,24,2018,6,2018,6,11,2018,6,11,45,P
GALIC,2477088,24,2018,6,2018,6,4,2018,6,4,45,P
GALIC,2477093,24,2018,6,2018,6,26,2018,6,26,50,P
GALIC,2477093,24,2018,6,2018,6,12,2018,6,12,50,P
GALIC,2477094,24,2018,6,2018,6,28,2018,6,28,150,P
GALIC,2477094,24,2018,6,2018,6,18,2018,6,18,150,P
GALIC,2477095,24,2018,6,2018,6,28,2018,6,28,150,P
GALIC,2477095,24,2018,6,2018,6,18,2018,6,18,150,P
GALIC,2477112,24,2018,6,2018,6,11,2018,6,11,300,P
GALIC,2477132,24,2018,6,2018,6,5,2018,6,5,600,P
GALIC,2477145,24,2018,6,2018,6,21,2018,6,21,150,P
GALIC,2477145,24,2018,6,2018,6,6,2018,6,6,150,P
GALIC,2477187,24,2018,6,2018,6,20,2018,6,20,200,P
GALIC,2477187,24,2018,6,2018,6,5,2018,6,5,200,P
GALIC,2477188,24,2018,6,2018,6,20,2018,6,20,200,P
GALIC,2477188,24,2018,6,2018,6,5,2018,6,5,200,P
GALIC,2477202,24,2018,6,2018,6,25,2018,6,25,50,P
GALIC,2477202,24,2018,6,2018,6,12,2018,6,12,50,P
GALIC,2477203,24,2018,6,2018,6,25,2018,6,25,24,P
GALIC,2477203,24,2018,6,2018,6,18,2018,6,18,24,P
GALIC,2477203,24,2018,6,2018,6,11,2018,6,11,24,P
GALIC,2477203,24,2018,6,2018,6,4,2018,6,4,24,P
GALIC,2477206,24,2018,6,2018,6,26,2018,6,26,32.67,P
GALIC,2477206,24,2018,6,2018,6,19,2018,6,19,32.67,P
GALIC,2477206,24,2018,6,2018,6,13,2018,6,13,32.67,P
GALIC,2477206,24,2018,6,2018,6,5,2018,6,5,32.67,P
GALIC,2477212,24,2018,6,2018,6,14,2018,6,14,44.13,P
GALIC,2477212,24,2018,6,2018,6,6,2018,6,6,44.13,P
GALIC,2477220,24,2018,6,2018,6,25,2018,6,25,225,P
GALIC,2477220,24,2018,6,2018,6,12,2018,6,12,225,P
GALIC,2477223,24,2018,6,2018,6,25,2018,6,25,25,P
GALIC,2477223,24,2018,6,2018,6,18,2018,6,18,25,P
GALIC,2477223,24,2018,6,2018,6,11,2018,6,11,25,P
GALIC,2477223,24,2018,6,2018,6,4,2018,6,4,25,P
GALIC,2477252,24,2018,6,2018,6,25,2018,6,25,75,P
GALIC,2477252,24,2018,6,2018,6,12,2018,6,12,75,P
GALIC,2477302,24,2018,6,2018,6,22,2018,6,22,50,P
GALIC,2477302,24,2018,6,2018,6,8,2018,6,8,50,P
GALIC,2477304,24,2018,6,2018,6,22,2018,6,22,40,P
GALIC,2477304,24,2018,6,2018,6,8,2018,6,8,40,P
GALIC,2477310,24,2018,6,2018,6,11,2018,6,11,200,P
GALIC,2477312,24,2018,6,2018,6,1,2018,6,1,139,P
GALIC,2477328,24,2018,6,2018,6,21,2018,6,21,50,P
GALIC,2477328,24,2018,6,2018,6,6,2018,6,6,50,P
GALIC,2477340,24,2018,6,2018,6,7,2018,6,7,152,P
GALIC,2477349,24,2018,6,2018,6,5,2018,6,5,59,P
GALIC,2477357,24,2018,6,2018,6,4,2018,6,4,300,P
GALIC,2477376,24,2018,6,2018,6,26,2018,6,26,98,P
GALIC,2477376,24,2018,6,2018,6,13,2018,6,13,98,P
GALIC,2477377,24,2018,6,2018,6,27,2018,6,27,92.12,P
GALIC,2477377,24,2018,6,2018,6,13,2018,6,13,92.12,P
GALIC,2477400,24,2018,6,2018,6,25,2018,6,25,156,P
GALIC,2477400,24,2018,6,2018,6,12,2018,6,12,156,P
GALIC,2477417,24,2018,6,2018,6,5,2018,6,5,78,P
GALIC,2477422,24,2018,6,2018,6,15,2018,6,15,25,P
GALIC,2477422,24,2018,6,2018,6,1,2018,6,1,25,P
GALIC,2477425,24,2018,6,2018,6,13,2018,6,13,375,P
GALIC,2477431,24,2018,6,2018,6,5,2018,6,5,25,P
GALIC,2477434,24,2018,6,2018,6,15,2018,6,15,150,P
GALIC,2477434,24,2018,6,2018,6,1,2018,6,1,150,P
GALIC,2477461,24,2018,6,2018,6,22,2018,6,22,25,P
GALIC,2477461,24,2018,6,2018,6,8,2018,6,8,25,P
GALIC,2477473,24,2018,6,2018,6,25,2018,6,25,50,P
GALIC,2477473,24,2018,6,2018,6,12,2018,6,12,50,P
GALIC,2477484,24,2018,6,2018,6,25,2018,6,25,150,P
GALIC,2477484,24,2018,6,2018,6,12,2018,6,12,150,P
GALIC,2477493,24,2018,6,2018,6,7,2018,6,7,153,P
GALIC,2477494,24,2018,6,2018,6,7,2018,6,7,185,P
GALIC,2477558,24,2018,6,2018,6,29,2018,6,29,50,P
GALIC,2477558,24,2018,6,2018,6,26,2018,6,26,50,P
GALIC,2477558,24,2018,6,2018,6,25,2018,6,25,50,P
GALIC,2477558,24,2018,6,2018,6,22,2018,6,22,50,P
GALIC,2477558,24,2018,6,2018,6,8,2018,6,8,50,P
GALIC,2477559,24,2018,6,2018,6,29,2018,6,29,100,P
GALIC,2477559,24,2018,6,2018,6,26,2018,6,26,100,P
GALIC,2477559,24,2018,6,2018,6,25,2018,6,25,100,P
GALIC,2477559,24,2018,6,2018,6,22,2018,6,22,100,P
GALIC,2477559,24,2018,6,2018,6,8,2018,6,8,100,P
GALIC,2477571,24,2018,6,2018,6,11,2018,6,11,50,P
GALIC,2477588,24,2018,6,2018,6,25,2018,6,25,200,P
GALIC,2477608,24,2018,6,2018,6,1,2018,6,1,300,P
GALIC,2477620,24,2018,6,2018,6,1,2018,6,1,700,P
GALIC,2477625,24,2018,6,2018,6,19,2018,6,19,125,P
GALIC,2477625,24,2018,6,2018,6,6,2018,6,6,125,P
GALIC,2477652,24,2018,6,2018,6,19,2018,6,19,250,P
GALIC,2477652,24,2018,6,2018,6,6,2018,6,6,250,P
GALIC,2477656,24,2018,6,2018,6,19,2018,6,19,150,P
GALIC,2477656,24,2018,6,2018,6,6,2018,6,6,150,P
GALIC,2477657,24,2018,6,2018,6,27,2018,6,27,39,P
GALIC,2477657,24,2018,6,2018,6,13,2018,6,13,39,P
GALIC,2477659,24,2018,6,2018,6,25,2018,6,25,10,P
GALIC,2477659,24,2018,6,2018,6,11,2018,6,11,10,P
GALIC,2477668,24,2018,6,2018,6,26,2018,6,26,100,P
GALIC,2477668,24,2018,6,2018,6,12,2018,6,12,100,P
GALIC,2477669,24,2018,6,2018,6,21,2018,6,21,300,P
GALIC,2477669,24,2018,6,2018,6,7,2018,6,7,300,P
GALIC,2477670,24,2018,6,2018,6,21,2018,6,21,17.72,P
GALIC,2477670,24,2018,6,2018,6,7,2018,6,7,17.72,P
GALIC,2477677,24,2018,6,2018,6,26,2018,6,26,99.13,P
GALIC,2477677,24,2018,6,2018,6,14,2018,6,14,99.13,P
GALIC,2477677,24,2018,6,2018,6,6,2018,6,6,99.13,P
GALIC,2477678,24,2018,6,2018,6,22,2018,6,22,50,P
GALIC,2477678,24,2018,6,2018,6,8,2018,6,8,50,P
GALIC,2477692,24,2018,6,2018,6,15,2018,6,15,25,P
GALIC,2477692,24,2018,6,2018,6,1,2018,6,1,25,P
GALIC,2477709,24,2018,6,2018,6,5,2018,6,5,600,P
GALIC,2477775,24,2018,6,2018,6,14,2018,6,14,225,P
GALIC,2477778,24,2018,6,2018,6,20,2018,6,20,140,P
GALIC,2477779,24,2018,6,2018,6,1,2018,6,1,100,P
GALIC,2477788,24,2018,6,2018,6,8,2018,6,8,67,P
GALIC,2477828,24,2018,6,2018,6,26,2018,6,26,50,P
GALIC,2477831,24,2018,6,2018,6,4,2018,6,4,250,P
GALIC,2477844,24,2018,6,2018,6,7,2018,6,7,100,P
GALIC,2477846,24,2018,6,2018,6,5,2018,6,5,150,P
GALIC,2477848,24,2018,6,2018,6,21,2018,6,21,179.58,P
GALIC,2477848,24,2018,6,2018,6,6,2018,6,6,179.58,P
GALIC,2477853,24,2018,6,2018,6,25,2018,6,25,25,P
GALIC,2477853,24,2018,6,2018,6,18,2018,6,18,25,P
GALIC,2477853,24,2018,6,2018,6,11,2018,6,11,25,P
GALIC,2477853,24,2018,6,2018,6,4,2018,6,4,25,P
GALIC,2477870,24,2018,6,2018,6,22,2018,6,22,7.7,P
GALIC,2477870,24,2018,6,2018,6,7,2018,6,7,5.39,P
GALIC,2477878,24,2018,6,2018,6,26,2018,6,26,17,P
GALIC,2477878,24,2018,6,2018,6,18,2018,6,18,17,P
GALIC,2477878,24,2018,6,2018,6,12,2018,6,12,17,P
GALIC,2477878,24,2018,6,2018,6,5,2018,6,5,17,P
GALIC,2477881,24,2018,6,2018,6,18,2018,6,18,300,P
GALIC,2477881,24,2018,6,2018,6,4,2018,6,4,300,P
GALIC,2477909,24,2018,6,2018,6,1,2018,6,1,335,P
GALIC,2477931,24,2018,6,2018,6,5,2018,6,5,50,P
GALIC,2477952,24,2018,6,2018,6,19,2018,6,19,29,P
GALIC,2477952,24,2018,6,2018,6,5,2018,6,5,29,P
GALIC,2477953,24,2018,6,2018,6,19,2018,6,19,29,P
GALIC,2477953,24,2018,6,2018,6,5,2018,6,5,29,P
GALIC,2477972,24,2018,6,2018,6,21,2018,6,21,10,P
GALIC,2477972,24,2018,6,2018,6,6,2018,6,6,10,P
GALIC,2477980,24,2018,6,2018,6,21,2018,6,21,30,P
GALIC,2477980,24,2018,6,2018,6,6,2018,6,6,30,P
GALIC,2478005,24,2018,6,2018,6,6,2018,6,6,-4062.78,S
GALIC,2478036,24,2018,6,2018,6,22,2018,6,22,50,P
GALIC,2478036,24,2018,6,2018,6,6,2018,6,6,50,P
GALIC,2478045,24,2018,6,2018,6,20,2018,6,20,225,P
GALIC,2478049,24,2018,6,2018,6,27,2018,6,27,-4400,S
GALIC,2478054,24,2018,6,2018,6,12,2018,6,12,30,P
GALIC,2478056,24,2018,6,2018,6,27,2018,6,27,100,P
GALIC,2478056,24,2018,6,2018,6,5,2018,6,5,100,P
GALIC,2478066,24,2018,6,2018,6,17,2018,6,18,-500,S
GALIC,2478070,24,2018,6,2018,6,22,2018,6,22,75,P
GALIC,2478070,24,2018,6,2018,6,8,2018,6,8,75,P
GALIC,2478080,24,2018,6,2018,6,22,2018,6,22,1250,P
GALIC,2478080,24,2018,6,2018,6,19,2018,6,19,250,P
GALIC,2478080,24,2018,6,2018,6,5,2018,6,5,250,P
GALIC,2478100,24,2018,6,2018,6,5,2018,6,5,187.5,P
GALIC,2478129,24,2018,6,2018,6,21,2018,6,21,100,P
GALIC,2478129,24,2018,6,2018,6,6,2018,6,6,100,P
GALIC,2478157,24,2018,6,2018,6,20,2018,6,20,150,P
GALIC,2478165,24,2018,6,2018,6,21,2018,6,21,50,P
GALIC,2478165,24,2018,6,2018,6,13,2018,6,13,50,P
GALIC,2478166,24,2018,6,2018,6,15,2018,6,15,60,P
GALIC,2478166,24,2018,6,2018,6,1,2018,6,1,60,P
GALIC,2478187,24,2018,6,2018,6,21,2018,6,21,30,P
GALIC,2478187,24,2018,6,2018,6,13,2018,6,13,30,P
GALIC,2478221,24,2018,6,2018,6,29,2018,6,29,100,P
GALIC,2478221,24,2018,6,2018,6,1,2018,6,1,100,P
GALIC,2478229,24,2018,6,2018,6,28,2018,6,28,200,P
GALIC,2478229,24,2018,6,2018,6,18,2018,6,18,200,P
GALIC,2478277,24,2018,6,2018,6,8,2018,6,8,64.6,P
GALIC,2478286,24,2018,6,2018,6,22,2018,6,22,220,P
GALIC,2478286,24,2018,6,2018,6,8,2018,6,8,220,P
GALIC,2478338,24,2018,6,2018,6,7,2018,6,7,100,P
GALIC,2478357,24,2018,6,2018,6,1,2018,6,1,100,P
GALIC,2478368,24,2018,6,2018,6,25,2018,6,25,41.66,P
GALIC,2478368,24,2018,6,2018,6,12,2018,6,12,41.66,P
GALIC,2478393,24,2018,6,2018,6,20,2018,6,20,59,P
GALIC,2478393,24,2018,6,2018,6,6,2018,6,6,59,P
GALIC,2478398,24,2018,6,2018,6,12,2018,6,12,140,P
GALIC,2478418,24,2018,6,2018,6,14,2018,6,14,84,P
GALIC,2478442,24,2018,6,2018,6,11,2018,6,11,300,P
GALIC,2478449,24,2018,6,2018,6,8,2018,6,8,87,P
GALIC,2478464,24,2018,6,2018,6,25,2018,6,25,50,P
GALIC,2478466,24,2018,6,2018,6,27,2018,6,27,30,P
GALIC,2478466,24,2018,6,2018,6,14,2018,6,14,30,P
GALIC,2478479,24,2018,6,2018,6,18,2018,6,18,12.5,P
GALIC,2478479,24,2018,6,2018,6,4,2018,6,4,12.5,P
GALIC,2478482,24,2018,6,2018,6,1,2018,6,1,75,P
GALIC,2478485,24,2018,6,2018,6,22,2018,6,22,30,P
GALIC,2478485,24,2018,6,2018,6,8,2018,6,8,30,P
GALIC,2478492,24,2018,6,2018,6,25,2018,6,25,100,P
GALIC,2478554,24,2018,6,2018,6,1,2018,6,1,200,P
GALIC,2478579,24,2018,6,2018,6,4,2018,6,4,50,P
GALIC,2478604,24,2018,6,2018,6,12,2018,6,12,200,P
GALIC,2478610,24,2018,6,2018,6,26,2018,6,26,77,P
GALIC,2478610,24,2018,6,2018,6,12,2018,6,12,77,P
GALIC,2478631,24,2018,6,2018,6,20,2018,6,20,150,P
GALIC,2478660,24,2018,6,2018,6,5,2018,6,5,76,P
GALIC,2478662,24,2018,6,2018,6,25,2018,6,25,250,P
GALIC,2478662,24,2018,6,2018,6,8,2018,6,8,250,P
GALIC,2478666,24,2018,6,2018,6,25,2018,6,25,100,P
GALIC,2478666,24,2018,6,2018,6,12,2018,6,12,100,P
GALIC,2478699,24,2018,6,2018,6,28,2018,6,28,35,P
GALIC,2478699,24,2018,6,2018,6,15,2018,6,15,35,P
GALIC,2478699,24,2018,6,2018,6,1,2018,6,1,35,P
GALIC,2478728,24,2018,6,2018,6,21,2018,6,21,29.41,P
GALIC,2478728,24,2018,6,2018,6,6,2018,6,6,29.41,P
GALIC,2478732,24,2018,6,2018,6,20,2018,6,20,100,P
GALIC,2478742,24,2018,6,2018,6,1,2018,6,1,-100,S
GALIC,2478765,24,2018,6,2018,6,25,2018,6,25,139,P
GALIC,2478765,24,2018,6,2018,6,12,2018,6,12,139,P
GALIC,2478787,24,2018,6,2018,6,1,2018,6,1,275,P
GALIC,2478800,24,2018,6,2018,6,25,2018,6,25,100,P
GALIC,2478800,24,2018,6,2018,6,18,2018,6,18,100,P
GALIC,2478800,24,2018,6,2018,6,11,2018,6,11,100,P
GALIC,2478800,24,2018,6,2018,6,4,2018,6,4,100,P
GALIC,2478818,24,2018,6,2018,6,11,2018,6,12,700,P
GALIC,2478827,24,2018,6,2018,6,8,2018,6,8,325,P
GALIC,2478859,24,2018,6,2018,6,4,2018,6,4,250,P
GALIC,2478886,24,2018,6,2018,6,5,2018,6,5,-33.7,S
GALIC,2478888,24,2018,6,2018,6,21,2018,6,21,150,P
GALIC,2478888,24,2018,6,2018,6,13,2018,6,13,150,P
GALIC,2478897,24,2018,6,2018,6,21,2018,6,21,75,P
GALIC,2478897,24,2018,6,2018,6,13,2018,6,13,75,P
GALIC,2478898,24,2018,6,2018,6,21,2018,6,21,100,P
GALIC,2478898,24,2018,6,2018,6,13,2018,6,13,100,P
GALIC,2478900,24,2018,6,2018,6,21,2018,6,21,50,P
GALIC,2478900,24,2018,6,2018,6,13,2018,6,13,50,P
GALIC,2478903,24,2018,6,2018,6,21,2018,6,21,100,P
GALIC,2478903,24,2018,6,2018,6,13,2018,6,13,100,P
GALIC,2478966,24,2018,6,2018,6,4,2018,6,4,500,P
GALIC,2478984,24,2018,6,2018,6,20,2018,6,20,50,P
GALIC,2478984,24,2018,6,2018,6,6,2018,6,6,50,P
GALIC,2479008,24,2018,6,2018,6,14,2018,6,14,25,P
GALIC,2479016,24,2018,6,2018,6,8,2018,6,8,133,P
GALIC,2479017,24,2018,6,2018,6,25,2018,6,25,132,P
GALIC,2479017,24,2018,6,2018,6,12,2018,6,12,132,P
GALIC,2479042,24,2018,6,2018,6,26,2018,6,26,59,P
GALIC,2479042,24,2018,6,2018,6,19,2018,6,19,59,P
GALIC,2479042,24,2018,6,2018,6,13,2018,6,13,59,P
GALIC,2479042,24,2018,6,2018,6,5,2018,6,5,59,P
GALIC,2479058,24,2018,6,2018,6,21,2018,6,21,75,P
GALIC,2479058,24,2018,6,2018,6,13,2018,6,13,75,P
GALIC,2479079,24,2018,6,2018,6,21,2018,6,21,30,P
GALIC,2479079,24,2018,6,2018,6,13,2018,6,13,30,P
GALIC,2479093,24,2018,6,2018,6,28,2018,6,28,71,P
GALIC,2479093,24,2018,6,2018,6,15,2018,6,15,71,P
GALIC,2479093,24,2018,6,2018,6,1,2018,6,1,71,P
GALIC,2479097,24,2018,6,2018,6,21,2018,6,21,50,P
GALIC,2479097,24,2018,6,2018,6,13,2018,6,13,50,P
GALIC,2479116,24,2018,6,2018,6,6,2018,6,6,100,P
GALIC,2479121,24,2018,6,2018,6,21,2018,6,21,20,P
GALIC,2479121,24,2018,6,2018,6,7,2018,6,7,20,P
GALIC,2479124,24,2018,6,2018,6,5,2018,6,5,100,P
GALIC,2479131,24,2018,6,2018,6,5,2018,6,5,1500,P
GALIC,2479135,24,2018,6,2018,6,27,2018,6,27,-1187.87,S
GALIC,2479158,24,2018,6,2018,6,26,2018,6,26,150,P
GALIC,2479159,24,2018,6,2018,6,6,2018,6,6,300,P
GALIC,2479172,24,2018,6,2018,6,6,2018,6,6,75,P
GALIC,2479184,24,2018,6,2018,6,19,2018,6,19,20,P
GALIC,2479184,24,2018,6,2018,6,5,2018,6,5,20,P
GALIC,2479185,24,2018,6,2018,6,25,2018,6,25,35,P
GALIC,2479185,24,2018,6,2018,6,8,2018,6,8,35,P
GALIC,2479204,24,2018,6,2018,6,29,2018,6,29,77,P
GALIC,2479204,24,2018,6,2018,6,15,2018,6,15,77,P
GALIC,2479204,24,2018,6,2018,6,1,2018,6,1,77,P
GALIC,2479205,24,2018,6,2018,6,15,2018,6,15,152,P
GALIC,2479207,24,2018,6,2018,6,26,2018,6,26,561.13,P
GALIC,2479207,24,2018,6,2018,6,14,2018,6,14,561.13,P
GALIC,2479207,24,2018,6,2018,6,6,2018,6,6,561.13,P
GALIC,2479210,24,2018,6,2018,6,21,2018,6,21,50,P
GALIC,2479210,24,2018,6,2018,6,7,2018,6,7,50,P
GALIC,2479230,24,2018,6,2018,6,19,2018,6,19,50,P
GALIC,2479230,24,2018,6,2018,6,6,2018,6,6,50,P
GALIC,2479244,24,2018,6,2018,6,11,2018,6,11,200,P
GALIC,2479275,24,2018,6,2018,6,29,2018,6,29,75,P
GALIC,2479349,24,2018,6,2018,6,12,2018,6,12,24.4,P
GALIC,2479355,24,2018,6,2018,6,22,2018,6,22,300,P
GALIC,2479355,24,2018,6,2018,6,8,2018,6,8,300,P
GALIC,2479382,24,2018,6,2018,6,21,2018,6,21,50,P
GALIC,2479382,24,2018,6,2018,6,13,2018,6,13,50,P
GALIC,2479386,24,2018,6,2018,6,7,2018,6,7,127.42,P
GALIC,2479389,24,2018,6,2018,6,6,2018,6,6,200,P
GALIC,2479397,24,2018,6,2018,6,14,2018,6,14,700,P
GALIC,2479425,24,2018,6,2018,6,6,2018,6,6,137,P
GALIC,2479426,24,2018,6,2018,6,6,2018,6,6,50,P
GALIC,2479447,24,2018,6,2018,6,29,2018,6,29,100,P
GALIC,2479447,24,2018,6,2018,6,1,2018,6,1,100,P
GALIC,2479466,24,2018,6,2018,6,7,2018,6,7,100,P
GALIC,2479484,24,2018,6,2018,6,19,2018,6,19,200,P
GALIC,2479484,24,2018,6,2018,6,5,2018,6,5,200,P
GALIC,2479493,24,2018,6,2018,6,21,2018,6,21,25,P
GALIC,2479493,24,2018,6,2018,6,6,2018,6,6,25,P
GALIC,2479494,24,2018,6,2018,6,21,2018,6,21,25,P
GALIC,2479494,24,2018,6,2018,6,6,2018,6,6,25,P
GALIC,2479513,24,2018,6,2018,6,28,2018,6,28,57,P
GALIC,2479513,24,2018,6,2018,6,14,2018,6,14,57,P
GALIC,2479516,24,2018,6,2018,6,19,2018,6,19,74,P
GALIC,2479519,24,2018,6,2018,6,18,2018,6,18,74,P
GALIC,2479519,24,2018,6,2018,6,4,2018,6,4,74,P
GALIC,2479526,24,2018,6,2018,6,7,2018,6,7,100,P
GALIC,2479543,24,2018,6,2018,6,6,2018,6,6,200,P
GALIC,2479553,24,2018,6,2018,6,22,2018,6,22,50,P
GALIC,2479553,24,2018,6,2018,6,6,2018,6,6,50,P
GALIC,2479590,24,2018,6,2018,6,7,2018,6,7,70,P
GALIC,2479596,24,2018,6,2018,6,21,2018,6,21,35,P
GALIC,2479596,24,2018,6,2018,6,6,2018,6,6,35,P
GALIC,2479608,24,2018,6,2018,6,21,2018,6,21,10,P
GALIC,2479608,24,2018,6,2018,6,6,2018,6,6,10,P
GALIC,2479624,24,2018,6,2018,6,11,2018,6,11,260,P
GALIC,2479661,24,2018,6,2018,6,25,2018,6,25,125,P
GALIC,2479661,24,2018,6,2018,6,12,2018,6,12,125,P
GALIC,2479679,24,2018,6,2018,6,4,2018,6,4,60,P
GALIC,2479682,24,2018,6,2018,6,26,2018,6,26,378.13,P
GALIC,2479682,24,2018,6,2018,6,14,2018,6,14,378.13,P
GALIC,2479682,24,2018,6,2018,6,6,2018,6,6,378.13,P
GALIC,2479686,24,2018,6,2018,6,25,2018,6,25,200,P
GALIC,2479686,24,2018,6,2018,6,8,2018,6,8,200,P
GALIC,2479689,24,2018,6,2018,6,29,2018,6,29,100,P
GALIC,2479689,24,2018,6,2018,6,15,2018,6,15,100,P
GALIC,2479689,24,2018,6,2018,6,1,2018,6,1,100,P
GALIC,2479692,24,2018,6,2018,6,29,2018,6,29,192,P
GALIC,2479692,24,2018,6,2018,6,15,2018,6,18,192,P
GALIC,2479692,24,2018,6,2018,6,1,2018,6,1,192,P
GALIC,2479736,24,2018,6,2018,6,25,2018,6,25,20,P
GALIC,2479751,24,2018,6,2018,6,5,2018,6,5,400,P
GALIC,2479756,24,2018,6,2018,6,28,2018,6,28,37,P
GALIC,2479756,24,2018,6,2018,6,18,2018,6,18,37,P
GALIC,2479771,24,2018,6,2018,6,11,2018,6,11,1500,P
GALIC,2479801,24,2018,6,2018,6,4,2018,6,4,200,P
GALIC,2479812,24,2018,6,2018,6,1,2018,6,1,2450,P
GALIC,2479819,24,2018,6,2018,6,4,2018,6,4,100,P
GALIC,2479820,24,2018,6,2018,6,8,2018,6,8,214,P
GALIC,2479823,24,2018,6,2018,6,5,2018,6,5,50,P
GALIC,2479840,24,2018,6,2018,6,25,2018,6,25,50,P
GALIC,2479840,24,2018,6,2018,6,8,2018,6,8,50,P
GALIC,2479850,24,2018,6,2018,6,5,2018,6,5,1200,P
GALIC,2479852,24,2018,6,2018,6,17,2018,6,18,-127.82,S
GALIC,2479853,24,2018,6,2018,6,12,2018,6,12,-5658.29,S
GALIC,2479902,24,2018,6,2018,6,8,2018,6,8,200,P
GALIC,2479911,24,2018,6,2018,6,21,2018,6,21,300,P
GALIC,2479911,24,2018,6,2018,6,13,2018,6,13,300,P
GALIC,2479916,24,2018,6,2018,6,5,2018,6,5,300,P
GALIC,2479936,24,2018,6,2018,6,7,2018,6,7,150,P
GALIC,2479954,24,2018,6,2018,6,7,2018,6,7,350,P
GALIC,2479961,24,2018,6,2018,6,4,2018,6,4,200,P
GALIC,2480004,24,2018,6,2018,6,19,2018,6,19,250,P
GALIC,2480006,24,2018,6,2018,6,15,2018,6,15,150,P
GALIC,2480013,24,2018,6,2018,6,12,2018,6,12,80,P
GALIC,2480039,24,2018,6,2018,6,5,2018,6,5,100,P
GALIC,2480048,24,2018,6,2018,6,28,2018,6,28,50,P
GALIC,2480048,24,2018,6,2018,6,18,2018,6,18,50,P
GALIC,2480052,24,2018,6,2018,6,19,2018,6,19,25,P
GALIC,2480052,24,2018,6,2018,6,4,2018,6,4,25,P
GALIC,2480055,24,2018,6,2018,6,19,2018,6,19,30,P
GALIC,2480055,24,2018,6,2018,6,4,2018,6,4,30,P
GALIC,2480059,24,2018,6,2018,6,6,2018,6,6,200,P
GALIC,2480072,24,2018,6,2018,6,12,2018,6,12,88,P
GALIC,2480082,24,2018,6,2018,6,5,2018,6,5,1375,P
GALIC,2480085,24,2018,6,2018,6,22,2018,6,22,200,P
GALIC,2480093,24,2018,6,2018,6,20,2018,6,20,200,P
GALIC,2480111,24,2018,6,2018,6,21,2018,6,21,500,P
GALIC,2480111,24,2018,6,2018,6,6,2018,6,6,500,P
GALIC,2480112,24,2018,6,2018,6,21,2018,6,21,50,P
GALIC,2480112,24,2018,6,2018,6,6,2018,6,6,50,P
GALIC,2480126,24,2018,6,2018,6,4,2018,6,4,50,P
GALIC,2480174,24,2018,6,2018,6,29,2018,6,29,265,P
GALIC,2480174,24,2018,6,2018,6,26,2018,6,26,265,P
GALIC,2480174,24,2018,6,2018,6,25,2018,6,25,265,P
GALIC,2480174,24,2018,6,2018,6,22,2018,6,22,265,P
GALIC,2480174,24,2018,6,2018,6,8,2018,6,8,265,P
GALIC,2480175,24,2018,6,2018,6,4,2018,6,4,200,P
GALIC,2480185,24,2018,6,2018,6,25,2018,6,25,42,P
GALIC,2480185,24,2018,6,2018,6,12,2018,6,12,42,P
GALIC,2480199,24,2018,6,2018,6,12,2018,6,12,100,P
GALIC,2480214,24,2018,6,2018,6,25,2018,6,25,1675.09,P
GALIC,2480239,24,2018,6,2018,6,4,2018,6,4,75,P
GALIC,2480247,24,2018,6,2018,6,5,2018,6,5,50,P
GALIC,2480249,24,2018,6,2018,6,5,2018,6,5,76,P
GALIC,2480250,24,2018,6,2018,6,5,2018,6,5,253,P
GALIC,2480253,24,2018,6,2018,6,11,2018,6,11,150,P
